Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set32,set15a,OT1,OT1,,1. How long have [q2o1answer] and [q2o2answer] people been in contact overall?,"Yurok and Karuk people have been in contact for far longer than the approximately two centuries of documentation (up to the present). Estimates of Yurok arrival in Northwestern California vary, but it is possible that both groups' ancestors entered this area as early as 500 AD (Golla 2011). In any case, contact between these groups has occurred over multiple centuries.",,Hannah Haynie,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Haynie,Yurok,Yurok,yur,yuro1248,Karuk,Karok,kyh,karo1304,Yurok-Karok,yur-kyh,yuro1248-karo1304,California,OR
1.0.0,set32,set15a,OT1N,OT1N,,"Coarse time range, numerical",1000-2020,NA,Hannah Haynie,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Haynie,Yurok,Yurok,yur,yuro1248,Karuk,Karok,kyh,karo1304,Yurok-Karok,yur-kyh,yuro1248-karo1304,California,OR
1.0.0,set32,set15a,OT2,OT2,,2. What is the overall time frame when the largest number of people had the most opportunities for interaction?,1850-1950,"The time frame that provided the most opportunities for interaction would have occurred prior to European colonial contact. However, the histories of these groups prior to that time are not well documented. During the documented historical period, the time frame of greatest interaction probably occurred between 1850 and 1950.",Hannah Haynie,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Haynie,Yurok,Yurok,yur,yuro1248,Karuk,Karok,kyh,karo1304,Yurok-Karok,yur-kyh,yuro1248-karo1304,California,OR
1.0.0,set32,set15a,OT2N,OT2N,,"Coarse time range, numerical",1850-1950,NA,Hannah Haynie,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Haynie,Yurok,Yurok,yur,yuro1248,Karuk,Karok,kyh,karo1304,Yurok-Karok,yur-kyh,yuro1248-karo1304,California,OR
1.0.0,set32,set15a,OD1,OD1,,1. What is the total number of native-like speakers of [q2o1answer]?,"1,000-9,999 speakers","3000. Based on Pilling's (1978) conjecture that the estimate of 3,100 (Cook 1956) slightly exceeds the 1850 Yurok population.",Hannah Haynie,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Haynie,Yurok,Yurok,yur,yuro1248,Karuk,Karok,kyh,karo1304,Yurok-Karok,yur-kyh,yuro1248-karo1304,California,OR
1.0.0,set32,set15a,OD3,OD3,,2. What is the total number of native-like speakers of [q2o2answer]?,"1,000-9,999 speakers",2700. Based on Cook's (1956) estimate for pre-colonial population,Hannah Haynie,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Haynie,Yurok,Yurok,yur,yuro1248,Karuk,Karok,kyh,karo1304,Yurok-Karok,yur-kyh,yuro1248-karo1304,California,OR
1.0.0,set32,set15a,OD4,OD4,,3. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o1answer]?,High proportion,During the relevant time period the proportion would have been very high. In the contemporary period it is quite low.,Hannah Haynie,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Haynie,Yurok,Yurok,yur,yuro1248,Karuk,Karok,kyh,karo1304,Yurok-Karok,yur-kyh,yuro1248-karo1304,California,OR
1.0.0,set32,set15a,OD5,OD5,,4. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o2answer]?,High proportion,During the relevant time period the proportion would have been very high. In the contemporary period it is quite low.,Hannah Haynie,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Haynie,Yurok,Yurok,yur,yuro1248,Karuk,Karok,kyh,karo1304,Yurok-Karok,yur-kyh,yuro1248-karo1304,California,OR
1.0.0,set32,set15a,OG1,OG1,,5. What is the population density within the area where [q2o1answer] is spoken?,5–19 persons per 10 sq. km,Binford estimates population density at 1.31 people/km2,Hannah Haynie,OV,6,Types,Less than 2 persons per 10 sq. km,2–4 persons per 10 sq. km,5–19 persons per 10 sq. km,20–99 persons per 10 sq. km,100–399 persons per 10 sq. km,NA,NA,NA,Haynie,Yurok,Yurok,yur,yuro1248,Karuk,Karok,kyh,karo1304,Yurok-Karok,yur-kyh,yuro1248-karo1304,California,OR
1.0.0,set32,set15a,OS7,OS7,,6. What is the mean size of the [q2o1answer] speaking communities at the local level?,Fewer than 50 persons,"Kroeber 1925, 17",Hannah Haynie,OV,6,Types,Fewer than 50 persons,From 50 to 99 persons,From 100 to 199 persons,From 200 to 399 persons,"From 400 to 1,000 persons","More than 1,000 persons in the absence of indigenous urban aggregations","One or more indigenous towns of more than 5,000 inhabitants but none of more than 50,000",NA,Haynie,Yurok,Yurok,yur,yuro1248,Karuk,Karok,kyh,karo1304,Yurok-Karok,yur-kyh,yuro1248-karo1304,California,OR
