Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set07,set07,P1,DEM00,,1. Has exchange ever been a relevant domain of contact between [q2o1answer] and [q2o2answer]?,Yes,,Admire Phiri,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Phiri,Ndebele,Ndebele,nde,nort2795,Tjwao,Tjwao,tjwa1234,tjwa1234,Ndebele - Tjwao,nde-tjwa1234,nort2795-tjwa1234,Southern Africa,"FDG, EK"
1.0.0,set07,set07,D12,DEM45,,"10. How often are these speech styles typically used during practices of exchange, in comparison with unmonitored speech?",NA,,Admire Phiri,DEM,2,Scalar,Always,Sometimes,As much as unmonitored speech,Rarely,Never,NA,NA,NA,Phiri,Ndebele,Ndebele,nde,nort2795,Tjwao,Tjwao,tjwa1234,tjwa1234,Ndebele - Tjwao,nde-tjwa1234,nort2795-tjwa1234,Southern Africa,"FDG, EK"
1.0.0,set07,set07,D3,DEM03,DEM03-3,"11. Social categories. Does involvement in Exchange practices differ based on a person's descent group, such as clan, house, lineage group, kinship group?",No,,Admire Phiri,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Phiri,Ndebele,Ndebele,nde,nort2795,Tjwao,Tjwao,tjwa1234,tjwa1234,Ndebele - Tjwao,nde-tjwa1234,nort2795-tjwa1234,Southern Africa,"FDG, EK"
1.0.0,set07,set07,D3,DEM03,DEM03-6,11. Social categories. Does involvement in Exchange practices differ based on a person’s age or life stage?,No,,Admire Phiri,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Phiri,Ndebele,Ndebele,nde,nort2795,Tjwao,Tjwao,tjwa1234,tjwa1234,Ndebele - Tjwao,nde-tjwa1234,nort2795-tjwa1234,Southern Africa,"FDG, EK"
1.0.0,set07,set07,D3,DEM03,DEM03-4,"11. Social categories. Does involvement in Exchange practices differ based on a person’s group of land ownership, such as tribe, clan, territorial group?",No,,Admire Phiri,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Phiri,Ndebele,Ndebele,nde,nort2795,Tjwao,Tjwao,tjwa1234,tjwa1234,Ndebele - Tjwao,nde-tjwa1234,nort2795-tjwa1234,Southern Africa,"FDG, EK"
1.0.0,set07,set07,D3,DEM03,DEM03-7,11. Social categories. Does involvement in Exchange practices differ based on a person’s place identity and affiliation?,No,,Admire Phiri,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Phiri,Ndebele,Ndebele,nde,nort2795,Tjwao,Tjwao,tjwa1234,tjwa1234,Ndebele - Tjwao,nde-tjwa1234,nort2795-tjwa1234,Southern Africa,"FDG, EK"
1.0.0,set07,set07,D3,DEM03,DEM03-5,"11. Social categories. Does involvement in Exchange practices differ based on a person’s race, ethnicity, or some other similar grouping?",No,,Admire Phiri,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Phiri,Ndebele,Ndebele,nde,nort2795,Tjwao,Tjwao,tjwa1234,tjwa1234,Ndebele - Tjwao,nde-tjwa1234,nort2795-tjwa1234,Southern Africa,"FDG, EK"
1.0.0,set07,set07,D3,DEM03,DEM03-8,11. Social categories. Does involvement in Exchange practices differ based on a person’s sex or gender?,No,,Admire Phiri,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Phiri,Ndebele,Ndebele,nde,nort2795,Tjwao,Tjwao,tjwa1234,tjwa1234,Ndebele - Tjwao,nde-tjwa1234,nort2795-tjwa1234,Southern Africa,"FDG, EK"
1.0.0,set07,set07,D3,DEM03,DEM03-9,11. Social categories. Does involvement in Exchange practices differ based on any other communities of practice?,No,,Admire Phiri,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Phiri,Ndebele,Ndebele,nde,nort2795,Tjwao,Tjwao,tjwa1234,tjwa1234,Ndebele - Tjwao,nde-tjwa1234,nort2795-tjwa1234,Southern Africa,"FDG, EK"
1.0.0,set07,set07,D3,DEM03,DEM03-1,"11. Social categories. Does involvement in Exchange practices differ based on hierarchies associated to profession or wealth, such as a person's class or caste?",No,,Admire Phiri,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Phiri,Ndebele,Ndebele,nde,nort2795,Tjwao,Tjwao,tjwa1234,tjwa1234,Ndebele - Tjwao,nde-tjwa1234,nort2795-tjwa1234,Southern Africa,"FDG, EK"
1.0.0,set07,set07,D3,DEM03,DEM03-2,"11. Social categories. Does involvement in Exchange practices differ based on whether a person belongs to some magico-religiously sanctioned group, such as religious denomination?",No,,Admire Phiri,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Phiri,Ndebele,Ndebele,nde,nort2795,Tjwao,Tjwao,tjwa1234,tjwa1234,Ndebele - Tjwao,nde-tjwa1234,nort2795-tjwa1234,Southern Africa,"FDG, EK"
