Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set11,set01,OT1,OT1,,1. How long have [q2o1answer] and [q2o2answer] people been in contact overall?,In recent times probably very little.,Even though social contact is generally avoided and there are no Mandinka identifying persons in the village speakers of GB would eventually come into contact with Mandinka speakers. For example those GB speakers who live in Ziguinchor or who visit people in other villages where Mandinka is spoken.,Alexander Cobbinah,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Cobbinah,Baïnounk Gubëeher,Bainounk Gubeeher,gube1234,gube1234,Mandinka,Mandinka,mnk,mand1436,Bainounk Gubeeher - Mandinka,gube1234-mnk,gube1234-mand1436,African Savannah,EK
1.0.0,set11,set01,OT1N,OT1N,,"Coarse time range, numerical",1500-2020,NA,Alexander Cobbinah,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Cobbinah,Baïnounk Gubëeher,Bainounk Gubeeher,gube1234,gube1234,Mandinka,Mandinka,mnk,mand1436,Bainounk Gubeeher - Mandinka,gube1234-mnk,gube1234-mand1436,African Savannah,EK
1.0.0,set11,set01,OT2,OT2,,2. What is the overall time frame when the largest number of people had the most opportunities for interaction?,No information available,,Alexander Cobbinah,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Cobbinah,Baïnounk Gubëeher,Bainounk Gubeeher,gube1234,gube1234,Mandinka,Mandinka,mnk,mand1436,Bainounk Gubeeher - Mandinka,gube1234-mnk,gube1234-mand1436,African Savannah,EK
1.0.0,set11,set01,OT2N,OT2N,,"Coarse time range, numerical",1500-2020,"[Given the response that “no information is available, we have copied the estimated overall contact period OT1N]",Alexander Cobbinah,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Cobbinah,Baïnounk Gubëeher,Bainounk Gubeeher,gube1234,gube1234,Mandinka,Mandinka,mnk,mand1436,Bainounk Gubeeher - Mandinka,gube1234-mnk,gube1234-mand1436,African Savannah,EK
1.0.0,set11,set01,OD1,OD1,,1. What is the total number of native-like speakers of [q2o1answer]?,100-999 speakers,"The village has about 700 inhabitants, I would guess that maybe 500 identify as and speak Baïnounk Gubëeher. Many members of the 'diaspora' who live in Dakar or Ziguinchor also speak the language. I would put the number of speakers between at least 800, at most 1.500.",Alexander Cobbinah,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Cobbinah,Baïnounk Gubëeher,Bainounk Gubeeher,gube1234,gube1234,Mandinka,Mandinka,mnk,mand1436,Bainounk Gubeeher - Mandinka,gube1234-mnk,gube1234-mand1436,African Savannah,EK
1.0.0,set11,set01,OD3,OD3,,2. What is the total number of native-like speakers of [q2o2answer]?,"1,000,000-9,999,999 speakers","According to ethnologue.com: 888,000 in Senegal (2017). Total users in all countries: 1,949,000.",Alexander Cobbinah,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Cobbinah,Baïnounk Gubëeher,Bainounk Gubeeher,gube1234,gube1234,Mandinka,Mandinka,mnk,mand1436,Bainounk Gubeeher - Mandinka,gube1234-mnk,gube1234-mand1436,African Savannah,EK
1.0.0,set11,set01,OD4,OD4,,3. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o1answer]?,60–80%,"Some people who identify as Baïnounk Gubëeher but grew up in an urban environment (mostly Dakar) do not speak the language, probably almost all who grew up in the village do have native command of the language. Some young children are brought up in Wolof and it is unclear so far whether they will acquire Baïnounk Gubëeher, but I think this to be probable.",Alexander Cobbinah,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Cobbinah,Baïnounk Gubëeher,Bainounk Gubeeher,gube1234,gube1234,Mandinka,Mandinka,mnk,mand1436,Bainounk Gubeeher - Mandinka,gube1234-mnk,gube1234-mand1436,African Savannah,EK
1.0.0,set11,set01,OD5,OD5,,4. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o2answer]?,Fairly high proportion,"Mandinka is one of the lingua francas of Casamance and Gambia, so I would assume that not only those who identify as Mandinka speak the language but also hundreds of thousands of non-Mandinka have native command, plus an amount of second language learners who have some notion of the language.",Alexander Cobbinah,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Cobbinah,Baïnounk Gubëeher,Bainounk Gubeeher,gube1234,gube1234,Mandinka,Mandinka,mnk,mand1436,Bainounk Gubeeher - Mandinka,gube1234-mnk,gube1234-mand1436,African Savannah,EK
1.0.0,set11,set01,OG1,OG1,,5. What is the population density within the area where [q2o1answer] is spoken?,B,"The internet says, 1.5million people on 28000 sqkm. Id assume population might have increased a bit in the last ten years.",Alexander Cobbinah,OV,6,Types,Less than 2 persons per 10 sq. km,2–4 persons per 10 sq. km,5–19 persons per 10 sq. km,20–99 persons per 10 sq. km,100–399 persons per 10 sq. km,NA,NA,NA,Cobbinah,Baïnounk Gubëeher,Bainounk Gubeeher,gube1234,gube1234,Mandinka,Mandinka,mnk,mand1436,Bainounk Gubeeher - Mandinka,gube1234-mnk,gube1234-mand1436,African Savannah,EK
1.0.0,set11,set01,OS7,OS7,,6. What is the mean size of the [q2o1answer] speaking communities at the local level?,"From 400 to 1,000 persons","Baïnounk Gubëeher is spoken mainly in Djibonker, with less than a thousand inhabitants. Other villages and towns in Casamance have small communities of speakers who usually know each others and use the language in private communication. Same holds for certain boroughs of Dakar where Casamance emigre̒s cluster.",Alexander Cobbinah,OV,6,Types,Fewer than 50 persons,From 50 to 99 persons,From 100 to 199 persons,From 200 to 399 persons,"From 400 to 1,000 persons","More than 1,000 persons in the absence of indigenous urban aggregations","One or more indigenous towns of more than 5,000 inhabitants but none of more than 50,000",NA,Cobbinah,Baïnounk Gubëeher,Bainounk Gubeeher,gube1234,gube1234,Mandinka,Mandinka,mnk,mand1436,Bainounk Gubeeher - Mandinka,gube1234-mnk,gube1234-mand1436,African Savannah,EK
1.0.0,set11,set01,OS9,OS9,,7. How frequently do [q2o1answer] people generally interact with out-group people? ,Neither frequently nor infrequently,"Hard to tell, some people I know mostly stay within the village and interact mostly with their established in-groups, such as family, neighbours, friends etc. However, some of the villagers have jobs outside of the village (in Ziguinchor or seaside resorts 70km away) where they interact with persons in public, or they travel, frequent bars, festivities etc. Djibonker is connected to the seachore and close-by Ziguinchor, quite a large city, by a very smooth tarmac road with frequent public transport, so the community is not in any way isolated.",Alexander Cobbinah,OV,6,Scalar,Very Frequently,Frequently,Neither frequently nor infrequently,Infrequently,Very infrequently,NA,NA,NA,Cobbinah,Baïnounk Gubëeher,Bainounk Gubeeher,gube1234,gube1234,Mandinka,Mandinka,mnk,mand1436,Bainounk Gubeeher - Mandinka,gube1234-mnk,gube1234-mand1436,African Savannah,EK
