Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set16,set23,OT1,OT1,,1. How long have [q2o1answer] and [q2o2answer] people been in contact overall?,Up to a 1000 years,"Probably since the Aymara reached the Bolivian high plateau, i.e. (roughly) around 1100 or 1200 AD Interaction probably increased during (early) colonial times when the Chipaya were forced to settle down in one village (a so-called reduction; this is actually the way the still existing village of Santa Ana de Chipaya was founded) and encouraged (or forced) to assimilate to the Aymara lifestyle. The Chipaya constitute a small and rather secluded community in the western Bolivian highlands. The number of inhabitants of the only Chipaya village - Santa Ana de Chipaya - amounts to 1,000 to 2,000 people. The Chipaya language is acquired and spoken only in this one village, which otherwise is surrounded by an Aymara-speaking population. 
The overall relationship between Chipaya and Aymara people can be described as rather negative to hostile: the Aymara despise the Chipaya people for their largely non-pastoralist, non-agriculturalist lifestyle, while the Chipaya claim that the Aymara stole their land. This mutual dislike continues until today.",Katja Hannß,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Hanss1Urban2,Chipaya,Chipaya,cap,chip1262,Central (aka Bolivian) Aymara,Central Aymara,ayr,cent2142,Chipaya - Central Aymara,cap-ayr,chip1262-cent2142,Andean,"FDG, OR"
1.0.0,set16,set23,OT1N,OT1N,,"Coarse time range, numerical",1100-2020,NA,Katja Hannß,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Hanss1Urban2,Chipaya,Chipaya,cap,chip1262,Central (aka Bolivian) Aymara,Central Aymara,ayr,cent2142,Chipaya - Central Aymara,cap-ayr,chip1262-cent2142,Andean,"FDG, OR"
1.0.0,set16,set23,OT2,OT2,,2. What is the overall time frame when the largest number of people had the most opportunities for interaction?,500 years,"This is a rough estimation and refers to the time frame since the European colonisation of the Altiplano, which increased contact situations between Chipaya and Aymara people.",Katja Hannß,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Hanss1Urban2,Chipaya,Chipaya,cap,chip1262,Central (aka Bolivian) Aymara,Central Aymara,ayr,cent2142,Chipaya - Central Aymara,cap-ayr,chip1262-cent2142,Andean,"FDG, OR"
1.0.0,set16,set23,OT2N,OT2N,,"Coarse time range, numerical",1520-2020,NA,Katja Hannß,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Hanss1Urban2,Chipaya,Chipaya,cap,chip1262,Central (aka Bolivian) Aymara,Central Aymara,ayr,cent2142,Chipaya - Central Aymara,cap-ayr,chip1262-cent2142,Andean,"FDG, OR"
1.0.0,set16,set23,OD1,OD1,,1. What is the total number of native-like speakers of [q2o1answer]?,"1,000-9,999 speakers","The number of Chipaya native speakers ranges between 1,000 and 2,000. The vast majority of Chipaya native speakers live in the village of Santa Ana de Chipaya. Interestingly, children may still grow up being monolingual native speakers of Chipaya. This changes only when they enter formal education where Spanish isused.",Katja Hannß,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Hanss1Urban2,Chipaya,Chipaya,cap,chip1262,Central (aka Bolivian) Aymara,Central Aymara,ayr,cent2142,Chipaya - Central Aymara,cap-ayr,chip1262-cent2142,Andean,"FDG, OR"
1.0.0,set16,set23,OD3,OD3,,2. What is the total number of native-like speakers of [q2o2answer]?,"1,000,000-9,999,999 speakers","There are roughly 2 to 3 million Aymara native speakers. Aymara is the dominant language of the Bolivian highlands, the Altiplano, although there are also pockets of Quechua speakers, e.g. in and around the city of Cochabamba. Outside Bolivia, Aymara is considerably less important and found mainly in regions bordering on Bolivia, e.g. the Peruvian side of Lake Titicaca. Although the prestige of Aymara (and other Bolivian indigenous languages) has increased over the last twenty years or so, Aymara is losing to Spanish and many people, especially of the middle and younger generations, who consider themselves to be ethnic Aymara do not speak Aymara or have only a limited command of the language, having switched to Spanish instead.",Katja Hannß,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Hanss1Urban2,Chipaya,Chipaya,cap,chip1262,Central (aka Bolivian) Aymara,Central Aymara,ayr,cent2142,Chipaya - Central Aymara,cap-ayr,chip1262-cent2142,Andean,"FDG, OR"
1.0.0,set16,set23,OD4,OD4,,3. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o1answer]?,High proportion,"Chipaya is not acquired as a second or foreign language, i.e. outsiders do not learn Chipaya and thus, the total Chipaya population practically equals the number of native speakers. There are no non-native-like speakers of Chipaya.",Katja Hannß,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Hanss1Urban2,Chipaya,Chipaya,cap,chip1262,Central (aka Bolivian) Aymara,Central Aymara,ayr,cent2142,Chipaya - Central Aymara,cap-ayr,chip1262-cent2142,Andean,"FDG, OR"
1.0.0,set16,set23,OD5,OD5,,4. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o2answer]?,Intermediate proportion,"As mentioned above, in the case of Aymara ethnicity and language competence do not necessarily go hand-in-hand and thus, I guess that there is an intermediate proportion of native-like speakers within the entire Aymara population but would like to point out that this may stretch into 'fairly high proportion'. Age is certainly a factor here: among the elderly Aymara population, the number of native-like speakers is higher than among the middle and younger generations and therefore, considering only elderly Aymara people the answer might as well have been 'fairly high proportion'. The same goes for class (though that may be less indicative than age): the rural Aymara population may show a higher proportion of native-like speakers than the urban population. However, even in big cities like La Paz Aymara it is still ubiquitous.",Katja Hannß,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Hanss1Urban2,Chipaya,Chipaya,cap,chip1262,Central (aka Bolivian) Aymara,Central Aymara,ayr,cent2142,Chipaya - Central Aymara,cap-ayr,chip1262-cent2142,Andean,"FDG, OR"
1.0.0,set16,set23,OG1,OG1,,5. What is the population density within the area where [q2o1answer] is spoken?,100–399 persons per 10 sq. km,"To be frank, that is an educated guess. As all Chipaya people (i.e. 1,000-2,000 people) live in just one village, which in itself is small and according to my reckoning covers less than 10 sq. km, the population density is high. However, outside the Chipaya community, there are no further Chipaya settlements and thus, the entire Chipaya population concentrates in just this one village.",Katja Hannß,OV,6,Types,Less than 2 persons per 10 sq. km,2–4 persons per 10 sq. km,5–19 persons per 10 sq. km,20–99 persons per 10 sq. km,100–399 persons per 10 sq. km,NA,NA,NA,Hanss1Urban2,Chipaya,Chipaya,cap,chip1262,Central (aka Bolivian) Aymara,Central Aymara,ayr,cent2142,Chipaya - Central Aymara,cap-ayr,chip1262-cent2142,Andean,"FDG, OR"
1.0.0,set16,set23,OS7,OS7,,6. What is the mean size of the [q2o1answer] speaking communities at the local level?,"More than 1,000 persons in the absence of indigenous urban aggregations","The one Chipaya speaking community that (still) exists comprises the entire Chipaya population of 1,000 to 2,000 people. There are no further Chipaya settlements.",Katja Hannß,OV,6,Types,Fewer than 50 persons,From 50 to 99 persons,From 100 to 199 persons,From 200 to 399 persons,"From 400 to 1,000 persons","More than 1,000 persons in the absence of indigenous urban aggregations","One or more indigenous towns of more than 5,000 inhabitants but none of more than 50,000",NA,Hanss1Urban2,Chipaya,Chipaya,cap,chip1262,Central (aka Bolivian) Aymara,Central Aymara,ayr,cent2142,Chipaya - Central Aymara,cap-ayr,chip1262-cent2142,Andean,"FDG, OR"
1.0.0,set16,set23,OS9,OS9,,7. How frequently do [q2o1answer] people generally interact with out-group people? ,Frequently,"Here, the answer, again, depends on age and sex. Younger and middle-aged men tend to interact more frequently with outsiders than children, old men and women in general (for the last three groups the answer would rather have been 'neither frequently nor infrequently'). However, as the Chipaya community is so small and surrounded by Aymara populations, interactions are inevitable: the very moment, the Chipaya people leave their village for trade, education, travelling, etc., they get into contact with Aymara people.",Katja Hannß,OV,6,Scalar,Very Frequently,Frequently,Neither frequently nor infrequently,Infrequently,Very infrequently,NA,NA,NA,Hanss1Urban2,Chipaya,Chipaya,cap,chip1262,Central (aka Bolivian) Aymara,Central Aymara,ayr,cent2142,Chipaya - Central Aymara,cap-ayr,chip1262-cent2142,Andean,"FDG, OR"
