Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set18,set09,OT1,OT1,,1. How long have [q2o1answer] and [q2o2answer] people been in contact overall?,"For at least the last few hundred years, more likely a thousand years.",,Ruth Singer,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Singer,Mawng,Mawng,mph,maun1240,Kunbarlang,Kunbarlang,wlg,kunb1251,Mawng - Kunbarlang,mph-wlg,maun1240-kunb1251,North Australia,"EK, OR"
1.0.0,set18,set09,OT1N,OT1N,,"Coarse time range, numerical",1600-2020,NA,Ruth Singer,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Singer,Mawng,Mawng,mph,maun1240,Kunbarlang,Kunbarlang,wlg,kunb1251,Mawng - Kunbarlang,mph-wlg,maun1240-kunb1251,North Australia,"EK, OR"
1.0.0,set18,set09,OT2,OT2,,2. What is the overall time frame when the largest number of people had the most opportunities for interaction?,1600-1800,,Ruth Singer,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Singer,Mawng,Mawng,mph,maun1240,Kunbarlang,Kunbarlang,wlg,kunb1251,Mawng - Kunbarlang,mph-wlg,maun1240-kunb1251,North Australia,"EK, OR"
1.0.0,set18,set09,OT2N,OT2N,,"Coarse time range, numerical",1600-1800,NA,Ruth Singer,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Singer,Mawng,Mawng,mph,maun1240,Kunbarlang,Kunbarlang,wlg,kunb1251,Mawng - Kunbarlang,mph-wlg,maun1240-kunb1251,North Australia,"EK, OR"
1.0.0,set18,set09,OD1,OD1,,1. What is the total number of native-like speakers of [q2o1answer]?,100-999 speakers,"300. Still an estimate, based on reconstruction of the pre-contact period",Ruth Singer,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Singer,Mawng,Mawng,mph,maun1240,Kunbarlang,Kunbarlang,wlg,kunb1251,Mawng - Kunbarlang,mph-wlg,maun1240-kunb1251,North Australia,"EK, OR"
1.0.0,set18,set09,OD3,OD3,,2. What is the total number of native-like speakers of [q2o2answer]?,100-999 speakers,"300. Still an estimate, based on reconstruction of the pre-contact period",Ruth Singer,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Singer,Mawng,Mawng,mph,maun1240,Kunbarlang,Kunbarlang,wlg,kunb1251,Mawng - Kunbarlang,mph-wlg,maun1240-kunb1251,North Australia,"EK, OR"
1.0.0,set18,set09,OD4,OD4,,3. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o1answer]?,Fairly high proportion,"Excluding people with receptive competence from 'all speakers' here, although they are a relevat group. If they were included the proportion would be 'intermediate'.",Ruth Singer,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Singer,Mawng,Mawng,mph,maun1240,Kunbarlang,Kunbarlang,wlg,kunb1251,Mawng - Kunbarlang,mph-wlg,maun1240-kunb1251,North Australia,"EK, OR"
1.0.0,set18,set09,OD5,OD5,,4. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o2answer]?,Fairly high proportion,"Excluding people with receptive competence from 'all speakers' here, although they are a relevat group. If they were included the proportion would be 'intermediate'.",Ruth Singer,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Singer,Mawng,Mawng,mph,maun1240,Kunbarlang,Kunbarlang,wlg,kunb1251,Mawng - Kunbarlang,mph-wlg,maun1240-kunb1251,North Australia,"EK, OR"
1.0.0,set18,set09,OG1,OG1,,5. What is the population density within the area where [q2o1answer] is spoken?,Less than 2 persons per 10 sq. km,"According the Wikipedia the current population density is 0.1673/km2. There are 16,000 people in Arnhem land, which is 97,000 square kilometres. It is not clear whether the population of Arnhem land was higher or lower in the focus period 1600-1800. Due to recent population growth and earlier population decline events, it may have been similar to the present.",Ruth Singer,OV,6,Types,Less than 2 persons per 10 sq. km,2–4 persons per 10 sq. km,5–19 persons per 10 sq. km,20–99 persons per 10 sq. km,100–399 persons per 10 sq. km,NA,NA,NA,Singer,Mawng,Mawng,mph,maun1240,Kunbarlang,Kunbarlang,wlg,kunb1251,Mawng - Kunbarlang,mph-wlg,maun1240-kunb1251,North Australia,"EK, OR"
1.0.0,set18,set09,OS7,OS7,,6. What is the mean size of the [q2o1answer] speaking communities at the local level?,Fewer than 50 persons,Bands were probably 5-10 people. No settlements.,Ruth Singer,OV,6,Types,Fewer than 50 persons,From 50 to 99 persons,From 100 to 199 persons,From 200 to 399 persons,"From 400 to 1,000 persons","More than 1,000 persons in the absence of indigenous urban aggregations","One or more indigenous towns of more than 5,000 inhabitants but none of more than 50,000",NA,Singer,Mawng,Mawng,mph,maun1240,Kunbarlang,Kunbarlang,wlg,kunb1251,Mawng - Kunbarlang,mph-wlg,maun1240-kunb1251,North Australia,"EK, OR"
