Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set05,set21,OT1,OT1,,1. How long have [q2o1answer] and [q2o2answer] people been in contact overall?,"Since no earlier than the mid/late-19th century, when Papapana speakers settled in their contemporary location.",,Ellen Smith-Dennis,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OT1N,OT1N,,"Coarse time range, numerical",1890-2020,NA,Ellen Smith-Dennis,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OT2,OT2,,2. What is the overall time frame when the largest number of people had the most opportunities for interaction?," The timeframe when the largest number of people would have had the most opportunities for interaction would have been late-19th century to early 20th century. Bougainville was colonised before this, in 1884, but plantations weren't established there until 1908. Plantations were established near the Papapana-speaking village Teperoi from 1912. Before the arrival of Europeans, Papapana speakers mostly only had contact with neighbouring Rotokas speakers and therefore this would have been when Papapana and Rotokas speakers had the most opportunities for interaction.In terms of interaction with non-Rotokas people, that has hugely increased since the mid-20th century.",,Ellen Smith-Dennis,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OT2N,OT2N,,"Coarse time range, numerical",1890-1915,NA,Ellen Smith-Dennis,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OD1,OD1,,1. What is the total number of native-like speakers of [q2o1answer]?,10-99 speakers,"99 native-like speakers in 2018 (down from 106 in 2013).
In 2013, there were also 55 L2/semi-speakers and 136 people with some passive understanding of Papapana. I imagine those figures were similar in 2018.",Ellen Smith-Dennis,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OD3,OD3,,2. What is the total number of native-like speakers of [q2o2answer]?,"1,000-9,999 speakers","4,320 according to Ethnologue 2014",Ellen Smith-Dennis,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OD4,OD4,,3. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o1answer]?,Low proportion,17%,Ellen Smith-Dennis,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OD5,OD5,,4. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o2answer]?,B,"I don't know and Robinson (2011) doesn't say, though he does make the following comments (p.13-14):
In village of Togarao, where I spent the majority of my time during my field research,
Rotokas is the primary language of communication. It is the first language used by children and
it is the preferred language in day-to-day life... However, the situation is somewhat different in Wakunai Station, a village through which the highway of East Bougainville runs. At Wakunai Station, the same dialect of Rotokas is spoken as the lingua franca but there are many more members of the community who do not speak Rotokas as well as travellers who pass through the area, and Tok Pisin is the primarily language of communication with these individuals. ... Tok Pisin is also used as a lingua franca among the minority of villagers who, due to unusual circumstances, do not speak Rotokas. There are a few individuals who have a passive command of Rotokas and
are able to understand the language but not to speak it.",Ellen Smith-Dennis,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OG1,OG1,,5. What is the population density within the area where [q2o1answer] is spoken?,B,"Papapana is spoken in the Wakunai district of Bougainville. This district also includes the Rotokas area. According to this website, the population density is 
11.90/km². I'd imagine the density is higher closer to the coast and the coastal highway, where all 6 Papapana villages are located. 
https://www.citypopulation.de/en/papuanewguinea/admin/central_bougainville/PG200207__wakunai_rural/

The area including 4 of the Papapana villages/hamlets stretches over about 5km (with other non-Papapana settlements in between) and these are the number of people in those villages/hamlets in 2013:
Peuni - 21 people
Koikoi - 47 people
Teperoi - 224 people
Maras - 91 people

Then there were two more villages/hamlets further away:
Barora - 68 people, village was about 200m long
Iraka - 59 people but I don't know how big this village was.

*Do your options above really mean per 10km squared? Unless I've totally misunderstood, the options presented wouldn't allow for cities.",Ellen Smith-Dennis,OV,6,Types,Less than 2 persons per 10 sq. km,2–4 persons per 10 sq. km,5–19 persons per 10 sq. km,20–99 persons per 10 sq. km,100–399 persons per 10 sq. km,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OS7,OS7,,6. What is the mean size of the [q2o1answer] speaking communities at the local level?,From 50 to 99 persons,,Ellen Smith-Dennis,OV,6,Types,Fewer than 50 persons,From 50 to 99 persons,From 100 to 199 persons,From 200 to 399 persons,"From 400 to 1,000 persons","More than 1,000 persons in the absence of indigenous urban aggregations","One or more indigenous towns of more than 5,000 inhabitants but none of more than 50,000",NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OS9,OS9,,7. How frequently do [q2o1answer] people generally interact with out-group people? ,Very Frequently,,Ellen Smith-Dennis,OV,6,Scalar,Very Frequently,Frequently,Neither frequently nor infrequently,Infrequently,Very infrequently,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OI1,OI1,OI1-1,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Group centered around shared descent, such as clan, house, lineage group, kinship group",Yes,"Community members expressed the opinion that Papapana is important because it is their culture, and without Papapana they have no culture. Some even held the view that someone who does not speak Papapana is not part of the community, but I'm not sure how true that is given there are lots of people who don't speak Papapana but are accepted in the community. (17% of the population of the six villages are fluent, 32% are fluent or semi-speakers, 58% are fluent or semi-speakers or have passive understanding).",Ellen Smith-Dennis,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OI1,OI1,OI1-2,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Race, ethnicity, or some other similar grouping",No,"Community members expressed the opinion that Papapana is important because it is their culture, and without Papapana they have no culture. Some even held the view that someone who does not speak Papapana is not part of the community, but I'm not sure how true that is given there are lots of people who don't speak Papapana but are accepted in the community. (17% of the population of the six villages are fluent, 32% are fluent or semi-speakers, 58% are fluent or semi-speakers or have passive understanding).",Ellen Smith-Dennis,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OI1,OI1,OI1-3,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Micro-level (politico-)territorial group, including regional or areal groups, clans, bands, tribes",No,"Community members expressed the opinion that Papapana is important because it is their culture, and without Papapana they have no culture. Some even held the view that someone who does not speak Papapana is not part of the community, but I'm not sure how true that is given there are lots of people who don't speak Papapana but are accepted in the community. (17% of the population of the six villages are fluent, 32% are fluent or semi-speakers, 58% are fluent or semi-speakers or have passive understanding).",Ellen Smith-Dennis,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OI1,OI1,OI1-4,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Macro-level (politico-)territorial group, such as nation, tribe, state",No,"Community members expressed the opinion that Papapana is important because it is their culture, and without Papapana they have no culture. Some even held the view that someone who does not speak Papapana is not part of the community, but I'm not sure how true that is given there are lots of people who don't speak Papapana but are accepted in the community. (17% of the population of the six villages are fluent, 32% are fluent or semi-speakers, 58% are fluent or semi-speakers or have passive understanding).",Ellen Smith-Dennis,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OI1,OI1,OI1-5,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Formal or informal relationships between non-kin, such as alliances, sodality membership, ad-hoc relationships between families or individuals",No,"Community members expressed the opinion that Papapana is important because it is their culture, and without Papapana they have no culture. Some even held the view that someone who does not speak Papapana is not part of the community, but I'm not sure how true that is given there are lots of people who don't speak Papapana but are accepted in the community. (17% of the population of the six villages are fluent, 32% are fluent or semi-speakers, 58% are fluent or semi-speakers or have passive understanding).",Ellen Smith-Dennis,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OI3,OI3,,9. Is there a codified standard variety for [q2o1answer]?,No,,Ellen Smith-Dennis,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OI6,OI6,,"10. What are the [q2o1answer] speakers' attitudes towards linguistic transfers from [q2o2answer], such as lexical or grammatical borrowing?",Neither positive nor negative,Pattern replication isn't noticed. Lexical borrowing was commented on if I remember correctly but no strong attitudes.,Ellen Smith-Dennis,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OI7,OI7,,"11. What are the [q2o1answer] speakers' general attitudes towards linguistic transfer, such as lexical or grammatical borrowing, from any other language than [q2o2answer]?",Negative,Tok Pisin loanwords are viewed negatively.,Ellen Smith-Dennis,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
1.0.0,set05,set21,OI9,OI9,,12. What are the [q2o1answer] speakers' attitudes towards lectal differences within [q2o1answer]?,Neither positive nor negative,"There isn't much internal variation. Some is viewed neutrally, some is viewed as ""incorrect"".",Ellen Smith-Dennis,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Smith-Dennis,Papapana,Papapana,ppn,papa1265,Rotokas,Rotokas,roo,roto1249,Papapana - Rotokas,ppn-roo,papa1265-roto1249,Oceania,EK
