Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set04,set08,OT1,OT1,,1. How long have [q2o1answer] and [q2o2answer] people been in contact overall?,For at least the last 100 years. And then for as long as Rangi have existed there has been contact between these communities.,We are not sure about the exact date/time when the Rangi community came into being.,Hannah Gibson & Maarten Mous,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Gibson1Mous2,Rangi,Langi,lag,lang1320,Alagwa,Alagwa,wbj,alag1248,Langi - Alagwa,lag-wbj,lang1320-alag1248,South Africa,"FDG, OR"
1.0.0,set04,set08,OT1N,OT1N,,"Coarse time range, numerical",1920-2020,NA,Hannah Gibson & Maarten Mous,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Gibson1Mous2,Rangi,Langi,lag,lang1320,Alagwa,Alagwa,wbj,alag1248,Langi - Alagwa,lag-wbj,lang1320-alag1248,South Africa,"FDG, OR"
1.0.0,set04,set08,OT2,OT2,,2. What is the overall time frame when the largest number of people had the most opportunities for interaction?,The present-day has the highest density of contact.,,Hannah Gibson & Maarten Mous,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Gibson1Mous2,Rangi,Langi,lag,lang1320,Alagwa,Alagwa,wbj,alag1248,Langi - Alagwa,lag-wbj,lang1320-alag1248,South Africa,"FDG, OR"
1.0.0,set04,set08,OT2N,OT2N,,"Coarse time range, numerical",2000-2020,NA,Hannah Gibson & Maarten Mous,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Gibson1Mous2,Rangi,Langi,lag,lang1320,Alagwa,Alagwa,wbj,alag1248,Langi - Alagwa,lag-wbj,lang1320-alag1248,South Africa,"FDG, OR"
1.0.0,set04,set08,OD1,OD1,,1. What is the total number of native-like speakers of [q2o1answer]?,"100,000-999,999 speakers","Estimates of the number of Rangi speakers range from 270,000 (Bergman et al. 2007) to 310,000 (Gordon 2005), whilst Cox and Stegen (2007) calculate the Rangi-speaking population to be as high as 420,000. This higher figure is supported by the findings of the 2002 Tanzanian census which gave the population of Kondoa District as 428,090, indicating that the Rangi population may have reached 400,000 (Stegen 2011).",Hannah Gibson & Maarten Mous,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Gibson1Mous2,Rangi,Langi,lag,lang1320,Alagwa,Alagwa,wbj,alag1248,Langi - Alagwa,lag-wbj,lang1320-alag1248,South Africa,"FDG, OR"
1.0.0,set04,set08,OD3,OD3,,2. What is the total number of native-like speakers of [q2o2answer]?,"10,000-99,999 speakers","48,000 (Languages of Tanzania 2009)",Hannah Gibson & Maarten Mous,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Gibson1Mous2,Rangi,Langi,lag,lang1320,Alagwa,Alagwa,wbj,alag1248,Langi - Alagwa,lag-wbj,lang1320-alag1248,South Africa,"FDG, OR"
1.0.0,set04,set08,OD4,OD4,,3. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o1answer]?,High proportion,,Hannah Gibson & Maarten Mous,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Gibson1Mous2,Rangi,Langi,lag,lang1320,Alagwa,Alagwa,wbj,alag1248,Langi - Alagwa,lag-wbj,lang1320-alag1248,South Africa,"FDG, OR"
1.0.0,set04,set08,OD5,OD5,,4. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o2answer]?,High proportion,We estimate this to in fact be close to 100%,Hannah Gibson & Maarten Mous,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Gibson1Mous2,Rangi,Langi,lag,lang1320,Alagwa,Alagwa,wbj,alag1248,Langi - Alagwa,lag-wbj,lang1320-alag1248,South Africa,"FDG, OR"
1.0.0,set04,set08,OG1,OG1,,5. What is the population density within the area where [q2o1answer] is spoken?,20–99 persons per 10 sq. km,Population density in Kondoa is 46.6km2,Hannah Gibson & Maarten Mous,OV,6,Types,Less than 2 persons per 10 sq. km,2–4 persons per 10 sq. km,5–19 persons per 10 sq. km,20–99 persons per 10 sq. km,100–399 persons per 10 sq. km,NA,NA,NA,Gibson1Mous2,Rangi,Langi,lag,lang1320,Alagwa,Alagwa,wbj,alag1248,Langi - Alagwa,lag-wbj,lang1320-alag1248,South Africa,"FDG, OR"
1.0.0,set04,set08,OS7,OS7,,6. What is the mean size of the [q2o1answer] speaking communities at the local level?,"More than 1,000 persons in the absence of indigenous urban aggregations","The whole of Kondoa District is predominantly Rangi, including the capital town of Kondoa. However, beyond this the vast majority of communities at the local level (i.e. villages) would be over 1000 people.",Hannah Gibson & Maarten Mous,OV,6,Types,Fewer than 50 persons,From 50 to 99 persons,From 100 to 199 persons,From 200 to 399 persons,"From 400 to 1,000 persons","More than 1,000 persons in the absence of indigenous urban aggregations","One or more indigenous towns of more than 5,000 inhabitants but none of more than 50,000",NA,Gibson1Mous2,Rangi,Langi,lag,lang1320,Alagwa,Alagwa,wbj,alag1248,Langi - Alagwa,lag-wbj,lang1320-alag1248,South Africa,"FDG, OR"
