Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set19,set22,OT1,OT1,,1. How long have [q2o1answer] and [q2o2answer] people been in contact overall?,They are in contact since approximately the 16th century (see Wellfelt 2016: 273).,,Francesca Moro & Yunus Sulistyono,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OT1N,OT1N,,"Coarse time range, numerical",1500-2020,NA,Francesca Moro & Yunus Sulistyono,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OT2,OT2,,2. What is the overall time frame when the largest number of people had the most opportunities for interaction?,"We believe that in the past there were the most opportunities for interaction because the Alorese settlements were small, so they had to exchange spouses and goods with the Adang (see Klamer 2011: 10). The Alorese and the Adang were (and still are) untied under the ""10-3-7"" alliance which unites 10 Adang villages, 3 Alorese villages, and 7 villages on Pura island (Wellfelt 2016: 228). Today the occasions to interact are quite frequent, thanks to the better word connections, motorbikes, and the fact that some Adang people have moved to live on the coast",,Francesca Moro & Yunus Sulistyono,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OT2N,OT2N,,"Coarse time range, numerical",1550-1945,NA,Francesca Moro & Yunus Sulistyono,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OD1,OD1,,1. What is the total number of native-like speakers of [q2o1answer]?,"10,000-99,999 speakers","Grimes et.al. (1997: 57) reports 25,000 speakers.",Francesca Moro & Yunus Sulistyono,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OD3,OD3,,2. What is the total number of native-like speakers of [q2o2answer]?,"1,000-9,999 speakers","Haan (2001: 1) reports 7,000 speakers.",Francesca Moro & Yunus Sulistyono,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OD4,OD4,,3. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o1answer]?,High proportion,,Francesca Moro & Yunus Sulistyono,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OD5,OD5,,4. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o2answer]?,High proportion,,Francesca Moro & Yunus Sulistyono,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OG1,OG1,,5. What is the population density within the area where [q2o1answer] is spoken?,100–399 persons per 10 sq. km,"In the Census it says 212,68 persons per sq. km, see https://alorkab.bps.go.id/publication/download.html?nrbvfeve=MzRhZWU4OWFjOWJjOGQwZmNlZmQwOGZm&xzmn=aHR0cHM6Ly9hbG9ya2FiLmJwcy5nby5pZC9wdWJsaWNhdGlvbi8yMDIxLzAyLzI2LzM0YWVlODlhYzliYzhkMGZjZWZkMDhmZi9rYWJ1cGF0ZW4tYWxvci1kYWxhbS1hbmdrYS0yMDIxLmh0bWw%3D&twoadfnoarfeauf=MjAyMS0wOC0yNiAyMDozNjoxNw%3D%3D (page 39).",Francesca Moro & Yunus Sulistyono,OV,6,Types,Less than 2 persons per 10 sq. km,2–4 persons per 10 sq. km,5–19 persons per 10 sq. km,20–99 persons per 10 sq. km,100–399 persons per 10 sq. km,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OS7,OS7,,6. What is the mean size of the [q2o1answer] speaking communities at the local level?,"More than 1,000 persons in the absence of indigenous urban aggregations",Alorese villages usually count approximately 1000 to 2000 inhabitants. (Francesca Moro has pictures of the census books consulted in various Alorese villages in 2016 see also Moro 2019).,Francesca Moro & Yunus Sulistyono,OV,6,Types,Fewer than 50 persons,From 50 to 99 persons,From 100 to 199 persons,From 200 to 399 persons,"From 400 to 1,000 persons","More than 1,000 persons in the absence of indigenous urban aggregations","One or more indigenous towns of more than 5,000 inhabitants but none of more than 50,000",NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OS9,OS9,,7. How frequently do [q2o1answer] people generally interact with out-group people? ,Very Frequently,,Francesca Moro & Yunus Sulistyono,OV,6,Scalar,Very Frequently,Frequently,Neither frequently nor infrequently,Infrequently,Very infrequently,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OI1,OI1,OI1-1,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Group centered around shared descent, such as clan, house, lineage group, kinship group",No,"If we understand micro-level territorial group as a village, then Alorese can be an expression of identity for people coming from those villages. The Alorese in Alor call their language Bahasa Alor ‘Alor language’, while the Alorese in Pantar call it Bahasa Senaing ‘local language’ or Tutu Kadire ‘to speak the local language’.",Francesca Moro & Yunus Sulistyono,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OI1,OI1,OI1-2,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Race, ethnicity, or some other similar grouping",No,[See above],Francesca Moro & Yunus Sulistyono,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OI1,OI1,OI1-3,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Micro-level (politico-)territorial group, including regional or areal groups, clans, bands, tribes",Yes,[See above],Francesca Moro & Yunus Sulistyono,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OI1,OI1,OI1-4,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Macro-level (politico-)territorial group, such as nation, tribe, state",No,[See above],Francesca Moro & Yunus Sulistyono,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OI1,OI1,OI1-5,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Formal or informal relationships between non-kin, such as alliances, sodality membership, ad-hoc relationships between families or individuals",No,[See above],Francesca Moro & Yunus Sulistyono,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OI3,OI3,,9. Is there a codified standard variety for [q2o1answer]?,No,"There is a short sketch grammar by Klamer (2011), and another sketch by Sulistyono (2022), which are mainly for other linguists.",Francesca Moro & Yunus Sulistyono,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OI6,OI6,,"10. What are the [q2o1answer] speakers' attitudes towards linguistic transfers from [q2o2answer], such as lexical or grammatical borrowing?",Neither positive nor negative,,Francesca Moro & Yunus Sulistyono,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OI7,OI7,,"11. What are the [q2o1answer] speakers' general attitudes towards linguistic transfer, such as lexical or grammatical borrowing, from any other language than [q2o2answer]?",Neither positive nor negative,,Francesca Moro & Yunus Sulistyono,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OI9,OI9,,12. What are the [q2o1answer] speakers' attitudes towards lectal differences within [q2o1answer]?,Positive,"There is a general consensus among Alorese speakers that the variety of Pantar is kasar ‘rude, rough’, while the variety of Alor is considered more halus ‘polite, refined’. Overall, their attitude towards dialectal differences within Alorese is quite positive; no dialect is negatively stigmatized.",Francesca Moro & Yunus Sulistyono,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OI8,OI8,,13. How significant is language as part of group identity for the speakers of [q2o1answer]?,Significant,,Francesca Moro & Yunus Sulistyono,OV,6,Scalar,Very significant,Significant,Neither significant nor insignificant,Insignificant,Very insignificant,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OB1,OB1,,14. There is an emic conception of [q2o1answer] as “a language” or some other categorical or objective thing?,Yes,"The Alorese in Alor call their language 'Bahasa Alor' (Alor language), the Alorese in Pantar call it 'Bahasa Senaing' (local language) or 'Tutu Kadire' (to speak local language).",Francesca Moro & Yunus Sulistyono,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,O10,O10,,[q2o1answer] peoples’ language loyalty towards [q2o1answer] can be characterised as:,High,,Francesca Moro & Yunus Sulistyono,OV,6,Scalar,Very high,High,Neither low nor high,Low,Very low,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OL3,OL3,,15. Do the [q2o1answer] speaking people use some orthography in writing their language?,"Yes, in a non-standardised way","We chose yes because today people tend to write in Alorese on social media (Facebook, etc.), but in the recent past the language was not written.",Francesca Moro & Yunus Sulistyono,OV,6,Types,"Yes, in a non-standardised way","Yes, in a standardised way","No, the Focus Group language is not written",NA,NA,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
1.0.0,set19,set22,OL1,OL1,,16. What is the approximate rate of formal literacy in the [q2o1answer] speaking community?,Fairly high,"The rate of formal literacy in the Alorese speaking communities is fairly high. Today everyone can attend school, and the majority of the Alorese have attended at least few years of primary school. Younger people have gone further in education up to high school or even university.",Francesca Moro & Yunus Sulistyono,OV,6,Scalar,High,Fairly high,Intermediate,Fairly low,Low,NA,NA,NA,Moro1 Sulistyono2,Alorese,Alorese,aol,alor1247,Adang,Adang,adn,adan1251,Alorese - Adang,aol-adn,alor1247-adan1251,Oceania,"EK, OR"
