Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set22,set33,BA,DEM17,,18. What is the overall attitude that [q2o1answer] people have towards [q2o2answer] people in the context of exchange?,NA,,Elizabeth Hall,DEM,2,Scalar,Very positive,Positive,Neutral,Negative,Very negative,NA,NA,NA,Hall,Muak Sa-aak,Muak Sa-aak,tlq,tail1246,Tai Lue,Tai Lue,khb,luuu1242,Muak Sa-aak - Tai Lue ,tlq-khb,tail1246-luuu1242,Southeast Asia,"OR, EK"
1.0.0,set22,set33,BA,DEM35,,42. What is the overall attitude that [q2o1answer] people have towards [q2o2answer] people in practices of marriage exchanges?,Neutral,In survey I had people of the older generation (50's at the time) tell me that they do not mind if their kids marry a Lue person if everyone is happy.,Elizabeth Hall,DEM,2,Scalar,Very positive,Positive,Neutral,Negative,Very negative,NA,NA,NA,Hall,Muak Sa-aak,Muak Sa-aak,tlq,tail1246,Tai Lue,Tai Lue,khb,luuu1242,Muak Sa-aak - Tai Lue ,tlq-khb,tail1246-luuu1242,Southeast Asia,"OR, EK"
1.0.0,set22,set33,BA,DFK16,,11. What is the overall level of affection that the [q2o1answer] person has towards their [q2o2answer] spouse?,B,,Elizabeth Hall,DFK,2,Scalar,Very affectionate,Affectionate,Neutral,Unaffectionate,Very unaffectionate,NA,NA,NA,Hall,Muak Sa-aak,Muak Sa-aak,tlq,tail1246,Tai Lue,Tai Lue,khb,luuu1242,Muak Sa-aak - Tai Lue ,tlq-khb,tail1246-luuu1242,Southeast Asia,"OR, EK"
1.0.0,set22,set33,BA,DFK33,,31. What is the overall attitude that a [q2o1answer] person has towards their [q2o2answer] in-laws?,B,,Elizabeth Hall,DFK,2,Scalar,Very positive,Positive,Neutral,Negative,Very negative,NA,NA,NA,Hall,Muak Sa-aak,Muak Sa-aak,tlq,tail1246,Tai Lue,Tai Lue,khb,luuu1242,Muak Sa-aak - Tai Lue ,tlq-khb,tail1246-luuu1242,Southeast Asia,"OR, EK"
1.0.0,set22,set33,BA,DLB22,,19. What is the overall attitude that [q2o1answer] people have towards [q2o2answer] people in work?,B,,Elizabeth Hall,DLB,1,Scalar,Very positive,Positive,Neutral,Negative,Very negative,NA,NA,NA,Hall,Muak Sa-aak,Muak Sa-aak,tlq,tail1246,Tai Lue,Tai Lue,khb,luuu1242,Muak Sa-aak - Tai Lue ,tlq-khb,tail1246-luuu1242,Southeast Asia,"OR, EK"
1.0.0,set22,set33,BA,DLC18,,16. What is the overall attitude that [q2o1answer] people have towards [q2o2answer] people in the local community?,Positive,,Elizabeth Hall,DLC,3,Scalar,Very positive,Positive,Neutral,Negative,Very negative,NA,NA,NA,Hall,Muak Sa-aak,Muak Sa-aak,tlq,tail1246,Tai Lue,Tai Lue,khb,luuu1242,Muak Sa-aak - Tai Lue ,tlq-khb,tail1246-luuu1242,Southeast Asia,"OR, EK"
1.0.0,set22,set33,BA,DKN13,,19. What is the overall attitude that [q2o1answer] people have towards [q2o2answer] people in the knowledge domain?,Positive,I have heard of no particular issues.,Elizabeth Hall,DKN,4,Scalar,Very positive,Positive,Neutral,Negative,Very negative,NA,NA,NA,Hall,Muak Sa-aak,Muak Sa-aak,tlq,tail1246,Tai Lue,Tai Lue,khb,luuu1242,Muak Sa-aak - Tai Lue ,tlq-khb,tail1246-luuu1242,Southeast Asia,"OR, EK"
1.0.0,set22,set33,BA,DTR16,,19. What is the overall attitude that [q2o1answer] people have towards [q2o2answer] people in trade?,Positive,,Elizabeth Hall,DTR,5,Scalar,Very positive,Positive,Neutral,Negative,Very negative,NA,NA,NA,Hall,Muak Sa-aak,Muak Sa-aak,tlq,tail1246,Tai Lue,Tai Lue,khb,luuu1242,Muak Sa-aak - Tai Lue ,tlq-khb,tail1246-luuu1242,Southeast Asia,"OR, EK"
1.0.0,set22,set33,BH,DEM18,,19. How do [q2o1answer] people view themselves overall in relation to [q2o2answer] people in the context of exchange?,NA,,Elizabeth Hall,DEM,2,Scalar,[q2o1answer] see themselves as very superior to [q2o2answer],[q2o1answer] see themselves as superior to [q2o2answer],[q2o1answer] see themselves as neither superior nor inferior to [q2o2answer],[q2o1answer] see themselves as inferior to [q2o2answer],[q2o1answer] see themselves as very inferior to [q2o2answer],NA,NA,NA,Hall,Muak Sa-aak,Muak Sa-aak,tlq,tail1246,Tai Lue,Tai Lue,khb,luuu1242,Muak Sa-aak - Tai Lue ,tlq-khb,tail1246-luuu1242,Southeast Asia,"OR, EK"
1.0.0,set22,set33,BH,DEM36,,"43. How do [q2o1answer] people view themselves overall in relation to [q2o2answer] people, within the context of marriage?",B,,Elizabeth Hall,DEM,2,Scalar,[q2o1answer] see themselves as very superior to [q2o2answer],[q2o1answer] see themselves as superior to [q2o2answer],[q2o1answer] see themselves as neither superior nor inferior to [q2o2answer],[q2o1answer] see themselves as inferior to [q2o2answer],[q2o1answer] see themselves as very inferior to [q2o2answer],NA,NA,NA,Hall,Muak Sa-aak,Muak Sa-aak,tlq,tail1246,Tai Lue,Tai Lue,khb,luuu1242,Muak Sa-aak - Tai Lue ,tlq-khb,tail1246-luuu1242,Southeast Asia,"OR, EK"
1.0.0,set22,set33,BH,DLB23,,"20. How do [q2o1answer] people view themselves overall in relation to [q2o2answer] people, within the context of work?",B,,Elizabeth Hall,DLB,1,Scalar,[q2o1answer] see themselves as very superior to [q2o2answer],[q2o1answer] see themselves as superior to [q2o2answer],[q2o1answer] see themselves as neither superior nor inferior to [q2o2answer],[q2o1answer] see themselves as inferior to [q2o2answer],[q2o1answer] see themselves as very inferior to [q2o2answer],NA,NA,NA,Hall,Muak Sa-aak,Muak Sa-aak,tlq,tail1246,Tai Lue,Tai Lue,khb,luuu1242,Muak Sa-aak - Tai Lue ,tlq-khb,tail1246-luuu1242,Southeast Asia,"OR, EK"
1.0.0,set22,set33,BH,DLC19,,"17. How do [q2o1answer] people view themselves overall in relation to [q2o2answer] people, in the context of the local community?",B,,Elizabeth Hall,DLC,3,Scalar,[q2o1answer] see themselves as very superior to [q2o2answer],[q2o1answer] see themselves as superior to [q2o2answer],[q2o1answer] see themselves as neither superior nor inferior to [q2o2answer],[q2o1answer] see themselves as inferior to [q2o2answer],[q2o1answer] see themselves as very inferior to [q2o2answer],NA,NA,NA,Hall,Muak Sa-aak,Muak Sa-aak,tlq,tail1246,Tai Lue,Tai Lue,khb,luuu1242,Muak Sa-aak - Tai Lue ,tlq-khb,tail1246-luuu1242,Southeast Asia,"OR, EK"
