Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set29,set10,P1,DEM00,,1. Has exchange ever been a relevant domain of contact between [q2o1answer] and [q2o2answer]?,Yes,"Both social exchange and marriage are relevant to contact between various subgroups of the Burarra and Yolngu Matha language groups. These connections were likely more codified in pre-colonial and early colonial times, but certainly continue in the present time. Both ceremony and gift-exchange are salient domains. I provide specific examples below.
EXCHANGE BETWEEN SPECIFIC GROUPS
Distinct patterns of exchange and marriage exist between different clan and dialect groups within the Burarra and Yolngu Matha groups. Extensive ceremonial, cultural and economic links existed and still exist to a degree between the Yan-nhangu (a Yolngu group of the Crocodile Islands) and north-eastern Burarra people who own territory around Cape Stewart (e.g. Bowern and James 2006). The two groups interact closely and regularly, characterising themselves as ‘close’ (yi-gurrepa in Burarra; galki in Yan-nhangu) (Bagshaw 1998: 249). The two groups share major religious resources and can be subsumed under a variety of (in some cases moiety-specific) designations which each pick out some salient aspect of the shared territory (e.g. Maringa (‘coast’); Gulala (‘mangrove pod’)).
At the southern reaches of Burarra territory, speakers of the Gun-nartpa dialect of Burarra also connect closely with Yolngu groups. They are more closely affiliated with inland freshwater country kin from the Yolngu Djinang/Wurlaki-speaking clans (as well as Rembarrnga/Kune, Kuninjku and Gurr-goni – speaking clans) than with their coastal Burarra neighbours. They connect also with Yolngu groups from the further-afield Yurrwi/Milingimbi area on the Crocodile Islands (including Yan-nhangu speaking groups). There is a local theory of language origins that states that the Gun-nartpa, along with other Burarra speakers, originated at Yurrwi, but following tribal war the ancestors of the Gun-nartpa moved inland. A contemporary example of the connection between these groups is the presence of large jambang ‘tamarind’ trees that grow at Gochan Jiny-jirra, a Gun-nartpa outstation of the An-nguliny clan. These were grown from seeds collected from Yurrwi by a young Gun-nartpa man who was encouraged to take them from a Macassan trepang site by the local landowners. As Carew notes, “the presence of the trees is an instantiation of the kinship and ceremonial connections between their group and Yirrichinga clan groups at Milingimbi, who do own Macassan sites” (Carew 2016: 72).
At various points along the Burarra/Yolngu boundary, speakers from both groups have been in close long-term contact within particular clan ‘aggregates’ or ‘clusters’ – higher level groupings of clans which were/are affiliated, which would have spent much time together (perhaps seasonally) and which may share Dreamings, sites and territory. Examples: the Manydjikay clan aggregate includes Burarra and Yan-nhangu (Keen 1978: 24; see also Bagshaw 1998: 271), and the Marrangu clan aggregate or ceremonial polity includes (Jowunga/Dhuwa moiety) Djinang and Martay Burarra clans (Elliot 1991, 2015; Carew 2016).

THE NATURE OF BURARRA/YOLNGU CEREMONIAL EXCHANGE 
– ceremony
Exchange between Burarra and Yolngu groups occurs often through diplomacy rituals, funeral performances and initiation ceremonies. The reciprocity observable in ceremonial participation and exchange is central to structuring social life in Arnhem Land (Carew 2016: 102, Brown 2014). Examples of ceremonies conducted for inter-group diplomacy which implicate these two groups include Rom (involving the presentation of a decorated pole as a gift e.g. Altman 2008, Wild 1986) and Marrajiri (pre-colonially a post-burial ceremony but now a birth celebration, e.g. Borsboom 1978). Historically, these ceremonies would have provided opportunities for exchanging goods, but now goods are acquired through the market. Nevertheless, ceremonies like these continue to provide opportunities for social exchange and serve as markers of distinct group identity (Altman 2008: 15).
– funerals and initiation
Funerals, especially for clan leaders, and japi (young men’s initiation), and associated bunggul (dance performance) and manakay (song performance), are other rituals attracting participants from across a large region (e.g. Brown 2014) and regularly across Burarra/Yolngu Matha groups. Typically particular kin relations will have special roles in these ceremonies, necessitating cooperation and exchange between culturally connected groups, such as the Burarra and Yolngu. Mortuary rituals also function as sites of ceremonial exchange, such as the lorrkon ceremony performed by both Yolngu (e.g. Djinang) and Burarra groups (e.g. Keen 1978: 157) in which the bones of dead person are prepared for final internment in a carved and painted hollow log. The film ‘Waiting for Harry’ (McKenzie 1980) documents the recovery of the remains of Frank Gurrmanamana's brother (who had been buried in Maningrida six years earlier) to Jina-wunya – a Burarra outstation – for Frank for arrange the final mortuary ceremony. The ceremony crucially involved the participation of Yan-nhangu men from Cape Stewart whose mothers’ mothers came from the deceased’s clan (see also Clunies-Ross 1989). At this and other similar funeral/mortuary gatherings involving Burarra and Yolngu groups, there is evidence from several accounts that Burarra has been used as a lingua franca between the coastal groups (Carew 2016: 79). E.g. Clunies-Ross (1983) describes a Yan-nhangu man giving an oration in Burarra at an An-barra Burarra funeral, his language being “somewhat accented but not ... ungrammatical” (Clunies-Ross 1983:10) (although Carew (2016: 79) suggests that this may in fact just be the Maringa dialect of Burarra).

– gift exchange

Gift exchange between the Burarra and Yolngu has occurred as a ritualised part of ceremonial exchange, and also in some other non-ritualised contexts. As part of the modern Marajiri/Maradjiri ceremony, for example, a ‘birth pole’ is prepared and gifted ""to make friends"" with another group, ""[to] stress the indissoluble unity between a group of people, natural species and a certain locality"" (Borsboom 1978: xiv and 15, cited in Elliot 1991). The gifting described above of tamarind seeds to a young Gun-nartpa man from landowners at Yurrwi provides an example of non-ceremonial gifting (Carew 2016: 72).

N.B.: REGARDING DESCRIBING CONTACT BETWEEN THESE GROUPS
1) A complicating factor in discussing contact between language groups in northern Australia is that language does not always delineate the most salient and important social boundaries between groups. That is to say, examples are readily observable where a single social and political group (such as a clan) is affiliated with more than one language (e.g. the Gamal and Bindararr clans which are affiliated with both Burarra and the Yolngu variety Yan-nhangu). Conversely, there are groups which are socially, culturally and geographically distinct but which ostensibly share the same language (e.g. the ‘freshwater’ Gun-nartpa people and the coastal Burarra, both of whom speak Burarra). As anthropologist Ad Borsboom notes of Djinang-speaking groups: “[s]hared language does not make a unity of these clans” (Borsboom 1978:23, see also Keen 1978; Carew 2016). Instead, the clan is typically the most prominent social unit, with language one of many secondary indices for identity in the region. ‘Burarra’ and ‘Yolngu Matha’, then, refer to loose affiliations of interconnected social groups, but are cross-cut by various other intergroup boundaries – social, ceremonial, cultural, economic, geographical etc. It’s therefore the case that I am able to generalise across these loose groups on some points but on others I will need to be more specific, say at the clan/clan aggregate/dialect or someother level (where information exists).
2) When considering contact between these two groups, it’s important to centralise the long-standing high levels of multilingualism in the region. Although an individual will typically identify with a single language through her/his patrilineal line, local language repertoires usually take in several languages. So many Burarra people would have spoken Yolngu languages pre-colonially and still do, and vice versa. So yes there is ‘contact’ between somewhat distinct social groups which can be identified as Burarra or Yolngu, but linguistic contact is not restricted to these encounters as many speakers involved would already speak both languages since childhood (e.g. through mother or grandparents, see marriage discussion below). For example, Gun-nartpa people today typically speak the Yolngu language Djinang and Kune as well their own variety of Burarra (Carew 2016: 67).",Jill Vaughan,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Vaughan,Burarra,Burarra,bvr,bura1267,Yolngu Matha,Yolngu Matha,yuul1286,yuul1239,Burara - Yolngu Matha,bvr-yuul1286,bura1267-yuul1239,North Australia,EK
1.0.0,set29,set10,D12,DEM45,,"10. How often are these speech styles typically used during practices of exchange, in comparison with unmonitored speech?",Sometimes,"Within certain classificatory kinship dyads speech taboos are always the case, and within the specific ceremonial context the other speech taboos are likely pretty consistently observed. But in other exchange contexts where the speech taboos would not be in place, so it depends on the context.",Jill Vaughan,DEM,1,Scalar,Always,Sometimes,As much as unmonitored speech,Rarely,Never,NA,NA,NA,Vaughan,Burarra,Burarra,bvr,bura1267,Yolngu Matha,Yolngu Matha,yuul1298,yuul1239,Burara - Yolngu Matha,bvr-yuul1298,bura1267-yuul1239,North Australia,EK
1.0.0,set29,set10,D3,DEM03,DEM03-3,"11. Social categories. Does involvement in Exchange practices differ based on a person's descent group, such as clan, house, lineage group, kinship group?",Yes,"Clan – determines ceremonial role in many cases, e.g. funeral's where clan of deceased are ceremony hosts and overseers",Jill Vaughan,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Vaughan,Burarra,Burarra,bvr,bura1267,Yolngu Matha,Yolngu Matha,yuul1301,yuul1239,Burara - Yolngu Matha,bvr-yuul1301,bura1267-yuul1239,North Australia,EK
1.0.0,set29,set10,D3,DEM03,DEM03-6,11. Social categories. Does involvement in Exchange practices differ based on a person’s age or life stage?,Yes,Age – seniority in clan knowledge and performance may come with advanced age; initiation ceremonies involve distinct roles for young initiates,Jill Vaughan,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Vaughan,Burarra,Burarra,bvr,bura1267,Yolngu Matha,Yolngu Matha,yuul1304,yuul1239,Burara - Yolngu Matha,bvr-yuul1304,bura1267-yuul1239,North Australia,EK
1.0.0,set29,set10,D3,DEM03,DEM03-4,"11. Social categories. Does involvement in Exchange practices differ based on a person’s group of land ownership, such as tribe, clan, territorial group?",Yes,"Land-owners – often equates to clan group, land-owners have rights and responsibilities for ceremonial events on their land and in ceremonies on other territory connected e.g. by song lines",Jill Vaughan,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Vaughan,Burarra,Burarra,bvr,bura1267,Yolngu Matha,Yolngu Matha,yuul1302,yuul1239,Burara - Yolngu Matha,bvr-yuul1302,bura1267-yuul1239,North Australia,EK
1.0.0,set29,set10,D3,DEM03,DEM03-7,11. Social categories. Does involvement in Exchange practices differ based on a person’s place identity and affiliation?,No,,Jill Vaughan,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Vaughan,Burarra,Burarra,bvr,bura1267,Yolngu Matha,Yolngu Matha,yuul1305,yuul1239,Burara - Yolngu Matha,bvr-yuul1305,bura1267-yuul1239,North Australia,EK
1.0.0,set29,set10,D3,DEM03,DEM03-5,"11. Social categories. Does involvement in Exchange practices differ based on a person’s race, ethnicity, or some other similar grouping?",No,,Jill Vaughan,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Vaughan,Burarra,Burarra,bvr,bura1267,Yolngu Matha,Yolngu Matha,yuul1303,yuul1239,Burara - Yolngu Matha,bvr-yuul1303,bura1267-yuul1239,North Australia,EK
1.0.0,set29,set10,D3,DEM03,DEM03-8,11. Social categories. Does involvement in Exchange practices differ based on a person’s sex or gender?,Yes,"Sex/gender – men and women have strongly circumscribed roles at ceremonies, e.g. women and children may not be allowed to come near where the ceremonial preparations are taking place, nor look at the art works involved.",Jill Vaughan,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Vaughan,Burarra,Burarra,bvr,bura1267,Yolngu Matha,Yolngu Matha,yuul1306,yuul1239,Burara - Yolngu Matha,bvr-yuul1306,bura1267-yuul1239,North Australia,EK
1.0.0,set29,set10,D3,DEM03,DEM03-9,11. Social categories. Does involvement in Exchange practices differ based on any other communities of practice?,Yes,Other CoPs include moiety groups – e.g. women of one moiety prepare food for opposite moiety men during the secret phase of ceremonies,Jill Vaughan,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Vaughan,Burarra,Burarra,bvr,bura1267,Yolngu Matha,Yolngu Matha,yuul1307,yuul1239,Burara - Yolngu Matha,bvr-yuul1307,bura1267-yuul1239,North Australia,EK
1.0.0,set29,set10,D3,DEM03,DEM03-1,"11. Social categories. Does involvement in Exchange practices differ based on hierarchies associated to profession or wealth, such as a person's class or caste?",No,,Jill Vaughan,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Vaughan,Burarra,Burarra,bvr,bura1267,Yolngu Matha,Yolngu Matha,yuul1299,yuul1239,Burara - Yolngu Matha,bvr-yuul1299,bura1267-yuul1239,North Australia,EK
