Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set31,set28,OT1,OT1,,1. How long have [q2o1answer] and [q2o2answer] people been in contact overall?,About 800 years.,,Sonal Kulkarni-Joshi,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OT1N,OT1N,,"Coarse time range, numerical",1200-2020,NA,Sonal Kulkarni-Joshi,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OT2,OT2,,2. What is the overall time frame when the largest number of people had the most opportunities for interaction?,The most opportunities for interaction among the largest number of speakers existed as long as agriculture was an important economic activity in Kupwar. There has been a gradual weakening of this interdependence from about 1930s until the 1990s. One can infer that the interaction was the greatest until about 1950s.,,Sonal Kulkarni-Joshi,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OT2N,OT2N,,"Coarse time range, numerical",1200-1950,NA,Sonal Kulkarni-Joshi,OV,6,Value,NA,NA,NA,NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OD1,OD1,,1. What is the total number of native-like speakers of [q2o1answer]?,"1,000,000-9,999,999 speakers","[If we look at the Sangli district, where Kupwar is located, the Indian Census of 2011 gives the following figures:  
Kannada: 1,43,589 (qstnr response: 100,000–999,999 speakers)  
Marathi: 24,26,265 (qstnr response: 1,000,000–9,999,999 speakers)]",Sonal Kulkarni-Joshi,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OD3,OD3,,2. What is the total number of native-like speakers of [q2o2answer]?,"100,000-999,999 speakers","[If we look at the Sangli district, where Kupwar is located, the Indian Census of 2011 gives the following figures:  
Kannada: 1,43,589 (qstnr response: 100,000–999,999 speakers)  
Marathi: 24,26,265 (qstnr response: 1,000,000–9,999,999 speakers)]",Sonal Kulkarni-Joshi,OV,6,Types,10-99 speakers,100-999 speakers,"1,000-9,999 speakers","10,000-99,999 speakers","100,000-999,999 speakers","1,000,000-9,999,999 speakers","10,000,000-99,999,999 speakers","100,000,000-999,999,999 speakers",Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OD4,OD4,,3. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o1answer]?,High proportion,,Sonal Kulkarni-Joshi,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OD5,OD5,,4. What is the approximate proportion of native-like speakers in the total population of all speakers of [q2o2answer]?,Fairly low proportion,,Sonal Kulkarni-Joshi,OV,6,Scalar,High proportion,Fairly high proportion,Intermediate proportion,Fairly low proportion,Low proportion,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OG1,OG1,,5. What is the population density within the area where [q2o1answer] is spoken?,100–399 persons per 10 sq. km,"[According to the Indian Census 2011 data, the population density of the Sangli-Miraj-Kupwad area would be 100–399 persons per 10 sq. km.]",Sonal Kulkarni-Joshi,OV,6,Types,Less than 2 persons per 10 sq. km,2–4 persons per 10 sq. km,5–19 persons per 10 sq. km,20–99 persons per 10 sq. km,100–399 persons per 10 sq. km,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OS7,OS7,,6. What is the mean size of the [q2o1answer] speaking communities at the local level?,100–399 persons per 10 sq. km,"[According to the Indian Census 2011 data, the population density of the Sangli-Miraj-Kupwad area would be 100–399 persons per 10 sq. km.]",Sonal Kulkarni-Joshi,OV,6,Types,Fewer than 50 persons,From 50 to 99 persons,From 100 to 199 persons,From 200 to 399 persons,"From 400 to 1,000 persons","More than 1,000 persons in the absence of indigenous urban aggregations","One or more indigenous towns of more than 5,000 inhabitants but none of more than 50,000",NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OS9,OS9,,7. How frequently do [q2o1answer] people generally interact with out-group people? ,Very Frequently,"Kupwar is well-connected to the cities Sangli and Miraj. For several reasons, residents of Kupwar travel to these and other towns/cities nearby.",Sonal Kulkarni-Joshi,OV,6,Scalar,Very Frequently,Frequently,Neither frequently nor infrequently,Infrequently,Very infrequently,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OI1,OI1,OI1-1,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Group centered around shared descent, such as clan, house, lineage group, kinship group",No,,Sonal Kulkarni-Joshi,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OI1,OI1,OI1-2,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Race, ethnicity, or some other similar grouping",No,,Sonal Kulkarni-Joshi,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OI1,OI1,OI1-3,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Micro-level (politico-)territorial group, including regional or areal groups, clans, bands, tribes",No,,Sonal Kulkarni-Joshi,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OI1,OI1,OI1-4,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Macro-level (politico-)territorial group, such as nation, tribe, state",Yes,,Sonal Kulkarni-Joshi,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OI1,OI1,OI1-5,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Formal or informal relationships between non-kin, such as alliances, sodality membership, ad-hoc relationships between families or individuals",Yes,I refer here to the use of Marathi as a contact language across social groups in Kupwar.,Sonal Kulkarni-Joshi,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OI3,OI3,,9. Is there a codified standard variety for [q2o1answer]?,Yes,Kupwar Marathi is a non-standard speech variety. Marathi is the codified official state language.,Sonal Kulkarni-Joshi,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OI6,OI6,,"10. What are the [q2o1answer] speakers' attitudes towards linguistic transfers from [q2o2answer], such as lexical or grammatical borrowing?",Neither positive nor negative,"In the course of fieldwork I noticed that residents of Kupwar are often aware of a word of Kannada origin when it is used in Marathi, but they are rarely aware of a Kannada grammatical construction prvalent in Kupwar Marathi. I overtly tested speakers' levels of acceptability and found them to be pretty flexible.",Sonal Kulkarni-Joshi,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OI7,OI7,,"11. What are the [q2o1answer] speakers' general attitudes towards linguistic transfer, such as lexical or grammatical borrowing, from any other language than [q2o2answer]?",Neither positive nor negative,,Sonal Kulkarni-Joshi,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OI9,OI9,,12. What are the [q2o1answer] speakers' attitudes towards lectal differences within [q2o1answer]?,Positive,"Speakers did not speak of or show awareness of any lectal differences within Kupwar Marathi. They were, however, extremely aware of the standard (school-like) variety of Marathi which they approved of and ""straight Kannada"" spoken in the cities of Bangalore and Mysore which, they said, was not used in Kupwar.

Certainly a positive attitude towards the ‘standard school-like variety’.",Sonal Kulkarni-Joshi,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OI8,OI8,,13. How significant is language as part of group identity for the speakers of [q2o1answer]?,Very insignificant,Especially Kannada for the Jains (and Hindi-Urdu for the Muslims) in Kupwar.,Sonal Kulkarni-Joshi,OV,6,Scalar,Very significant,Significant,Neither significant nor insignificant,Insignificant,Very insignificant,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OB1,OB1,,14. There is an emic conception of [q2o1answer] as “a language” or some other categorical or objective thing?,No,"No, speakers are aware of Kupwar Marathi as a non-standard variant of 'Marathi' the language.",Sonal Kulkarni-Joshi,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,O10,O10,,[q2o1answer] peoples’ language loyalty towards [q2o1answer] can be characterised as:,B,,Sonal Kulkarni-Joshi,OV,6,Scalar,Very high,High,Neither low nor high,Low,Very low,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OL3,OL3,,15. Do the [q2o1answer] speaking people use some orthography in writing their language?,"Yes, in a standardised way*",I collected samples of written Marathi in Kupwar and noticed grammatical aspects of Kupwar Marathi in their writing.,Sonal Kulkarni-Joshi,OV,6,Types,"Yes, in a non-standardised way","Yes, in a standardised way","No, the Focus Group language is not written",NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OL1,OL1,,16. What is the approximate rate of formal literacy in the [q2o1answer] speaking community?,Fairly high,A large majority of Kupwar population aged above 40 years has studied up to class 12 (pre-university).,Sonal Kulkarni-Joshi,OV,6,Scalar,High,Fairly high,Intermediate,Fairly low,Low,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OL2,OL2,OL2-1,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain hierarchy groups associated with profession or wealth (such as class and caste)?",No,,Sonal Kulkarni-Joshi,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
1.0.0,set31,set28,OL2,OL2,OL2-2,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain magico-religiously sanctioned groups (such as religious denomination)?",No,,Sonal Kulkarni-Joshi,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kulkarni-Joshi,Kupwar Marathi,Kupwar Marathi,mar,mara1378,Kupwar Kannada,Kupwar Kannada,kan,nucl1305,Kupwar Marathi - Kupwar Kannada,mar-kan,mara1378-nucl1305,Indic,EK
